REGION_NAME	CHROMOSOME	START	STOP	LENGTH	BASES_PROBE_COVERAGE	FRAC_PROBE_COVERAGE	BASES_ESTIMATED_COVERAGE	FRAC_ESTIMATED_COVERAGE	BASES_W_NO_PROBE_COV	BASES_W_NO_PROBE_COV_DUE_TO_N	BASES_W_NO_PROBE_COV_DUE_TO_REPEATS	BASES_W_NO_EST_COV	BASES_W_NO_EST_COV_DUE_TO_N	BASES_W_NO_EST_COV_DUE_TO_REPEATS
chrA03:18934674-18934741	chrA03	18934658	18934758	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:18934841-18934959	chrA03	18934841	18934959	118	  118	1.000	  118	1.000	0	0	0	0	0	0
chrA03:18935054-18935175	chrA03	18935054	18935175	121	  121	1.000	  121	1.000	0	0	0	0	0	0
chrA03:18935270-18935368	chrA03	18935269	18935369	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:18935452-18935931	chrA03	18935452	18935931	479	  479	1.000	  479	1.000	0	0	0	0	0	0
chrA03:18936019-18936117	chrA03	18936018	18936118	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:18936201-18936443	chrA03	18936201	18936443	242	  242	1.000	  242	1.000	0	0	0	0	0	0
chrA03:18936525-18936593	chrA03	18936509	18936609	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:18994111-18994184	chrA03	18994098	18994198	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:18994262-18994402	chrA03	18994262	18994402	140	  140	1.000	  140	1.000	0	0	0	0	0	0
chrA03:18995166-18995296	chrA03	18995166	18995296	130	  130	1.000	  130	1.000	0	0	0	0	0	0
chrA03:18995376-18995686	chrA03	18995376	18995686	310	  310	1.000	  310	1.000	0	0	0	0	0	0
chrA03:18996105-18996617	chrA03	18996105	18996617	512	  512	1.000	  512	1.000	0	0	0	0	0	0
chrA03:19203133-19203618	chrA03	19203133	19203618	485	  485	1.000	  485	1.000	0	0	0	0	0	0
chrA03:19432543-19432802	chrA03	19432543	19432802	259	  259	1.000	  259	1.000	0	0	0	0	0	0
chrA03:19433511-19433610	chrA03	19433511	19433611	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:19433706-19433972	chrA03	19433706	19433972	266	  266	1.000	  266	1.000	0	0	0	0	0	0
chrA03:19434074-19434151	chrA03	19434063	19434163	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:19434223-19434374	chrA03	19434223	19434374	151	  151	1.000	  151	1.000	0	0	0	0	0	0
chrA03:19434477-19434576	chrA03	19434477	19434577	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:19434658-19434744	chrA03	19434651	19434751	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:19434841-19434961	chrA03	19434841	19434961	120	  120	1.000	  120	1.000	0	0	0	0	0	0
chrA03:19435053-19435417	chrA03	19435053	19435417	364	  361	0.992	  364	1.000	3	0	0	0	0	0
chrA03:19436585-19436659	chrA03	19436572	19436672	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:19438028-19438109	chrA03	19438019	19438119	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:19438233-19438789	chrA03	19438233	19438789	556	  556	1.000	  556	1.000	0	0	0	0	0	0
chrA03:19438872-19438890	chrA03	19438831	19438931	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:19438945-19439096	chrA03	19438945	19439096	151	  151	1.000	  151	1.000	0	0	0	0	0	0
chrA03:19439228-19439380	chrA03	19439228	19439380	152	  152	1.000	  152	1.000	0	0	0	0	0	0
chrA03:19439473-19441230	chrA03	19439473	19441230	1757	 1757	1.000	 1757	1.000	0	0	0	0	0	0
chrA03:19855626-19855758	chrA03	19855626	19855758	132	  127	0.962	  132	1.000	5	0	0	0	0	0
chrA03:19855873-19856002	chrA03	19855873	19856002	129	   96	0.744	  129	1.000	33	0	0	0	0	0
chrA03:19856329-19857016	chrA03	19856329	19857016	687	  687	1.000	  687	1.000	0	0	0	0	0	0
chrA03:19891322-19891430	chrA03	19891322	19891430	108	  108	1.000	  108	1.000	0	0	0	0	0	0
chrA03:19891544-19891647	chrA03	19891544	19891647	103	  103	1.000	  103	1.000	0	0	0	0	0	0
chrA03:19891972-19892013	chrA03	19891943	19892043	100	   97	0.970	  100	1.000	3	0	0	0	0	0
chrA03:19892083-19892124	chrA03	19892054	19892154	100	   93	0.930	  100	1.000	7	0	0	0	0	0
chrA03:19892204-19892303	chrA03	19892204	19892304	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:19892728-19892792	chrA03	19892710	19892810	100	   88	0.880	  100	1.000	12	0	0	0	0	0
chrA03:19892876-19892954	chrA03	19892865	19892965	100	   95	0.950	  100	1.000	5	0	0	0	0	0
chrA03:19893852-19894036	chrA03	19893852	19894036	184	  147	0.799	  184	1.000	37	0	0	0	0	0
chrA03:20961872-20962080	chrA03	20961872	20962080	208	  208	1.000	  208	1.000	0	0	0	0	0	0
chrA03:20963466-20963820	chrA03	20963466	20963820	354	  354	1.000	  354	1.000	0	0	0	0	0	0
chrA03:20966421-20967749	chrA03	20966421	20967749	1328	 1312	0.988	 1328	1.000	16	0	0	0	0	0
chrA03:21050092-21050523	chrA03	21050092	21050523	431	  431	1.000	  431	1.000	0	0	0	0	0	0
chrA03:21053235-21054272	chrA03	21053235	21054272	1037	 1037	1.000	 1037	1.000	0	0	0	0	0	0
chrA03:21339882-21341252	chrA03	21339882	21341252	1370	 1370	1.000	 1370	1.000	0	0	0	0	0	0
chrA03:21523689-21524898	chrA03	21523689	21524898	1209	 1209	1.000	 1209	1.000	0	0	0	0	0	0
chrA03:21524953-21525221	chrA03	21524953	21525221	268	  268	1.000	  268	1.000	0	0	0	0	0	0
chrA03:22769558-22769857	chrA03	22769558	22769857	299	  299	1.000	  299	1.000	0	0	0	0	0	0
chrA03:22770047-22770523	chrA03	22770047	22770523	476	  476	1.000	  476	1.000	0	0	0	0	0	0
chrA03:22770937-22771147	chrA03	22770937	22771147	210	  121	0.576	  210	1.000	89	0	0	0	0	0
chrA03:22771232-22771389	chrA03	22771232	22771389	157	  157	1.000	  157	1.000	0	0	0	0	0	0
chrA03:22771492-22771559	chrA03	22771476	22771576	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:22771666-22771771	chrA03	22771666	22771771	105	  105	1.000	  105	1.000	0	0	0	0	0	0
chrA03:22771856-22771969	chrA03	22771856	22771969	113	  113	1.000	  113	1.000	0	0	0	0	0	0
chrA03:22772018-22772134	chrA03	22772018	22772134	116	  116	1.000	  116	1.000	0	0	0	0	0	0
chrA03:22772183-22772666	chrA03	22772183	22772666	483	  483	1.000	  483	1.000	0	0	0	0	0	0
chrA03:22772751-22772881	chrA03	22772751	22772881	130	  130	1.000	  130	1.000	0	0	0	0	0	0
chrA03:22772965-22773018	chrA03	22772942	22773042	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:22773203-22773306	chrA03	22773203	22773306	103	  103	1.000	  103	1.000	0	0	0	0	0	0
chrA03:22773436-22773613	chrA03	22773436	22773613	177	  177	1.000	  177	1.000	0	0	0	0	0	0
chrA03:22773684-22773770	chrA03	22773677	22773777	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:22773847-22773912	chrA03	22773830	22773930	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:22773983-22774050	chrA03	22773967	22774067	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:22774138-22774213	chrA03	22774126	22774226	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:23227609-23227932	chrA03	23227609	23227932	323	  323	1.000	  323	1.000	0	0	0	0	0	0
chrA03:23228014-23228181	chrA03	23228014	23228181	167	  167	1.000	  167	1.000	0	0	0	0	0	0
chrA03:23228242-23228415	chrA03	23228242	23228415	173	  156	0.902	  173	1.000	17	0	0	0	0	0
chrA03:23228582-23228716	chrA03	23228582	23228716	134	  134	1.000	  134	1.000	0	0	0	0	0	0
chrA03:23875809-23875978	chrA03	23875809	23875978	169	  169	1.000	  169	1.000	0	0	0	0	0	0
chrA03:23876102-23876338	chrA03	23876102	23876338	236	  236	1.000	  236	1.000	0	0	0	0	0	0
chrA03:23876428-23876474	chrA03	23876401	23876501	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:23876604-23876722	chrA03	23876604	23876722	118	  118	1.000	  118	1.000	0	0	0	0	0	0
chrA03:23876798-23876958	chrA03	23876798	23876958	160	  160	1.000	  160	1.000	0	0	0	0	0	0
chrA03:23877033-23877142	chrA03	23877033	23877142	109	  109	1.000	  109	1.000	0	0	0	0	0	0
chrA03:23877229-23877452	chrA03	23877229	23877452	223	  223	1.000	  223	1.000	0	0	0	0	0	0
chrA03:23877554-23877688	chrA03	23877554	23877688	134	  134	1.000	  134	1.000	0	0	0	0	0	0
chrA03:23990889-23991029	chrA03	23990889	23991029	140	  140	1.000	  140	1.000	0	0	0	0	0	0
chrA03:23991117-23991158	chrA03	23991088	23991188	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:23991261-23991302	chrA03	23991232	23991332	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:23991393-23991492	chrA03	23991393	23991493	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:23992067-23992128	chrA03	23992048	23992148	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:23992349-23992430	chrA03	23992340	23992440	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:23993315-23993496	chrA03	23993315	23993496	181	  181	1.000	  181	1.000	0	0	0	0	0	0
chrA03:24590534-24590821	chrA03	24590534	24590821	287	  287	1.000	  287	1.000	0	0	0	0	0	0
chrA03:24590946-24591374	chrA03	24590946	24591374	428	  428	1.000	  428	1.000	0	0	0	0	0	0
chrA03:24591568-24591783	chrA03	24591568	24591783	215	  215	1.000	  215	1.000	0	0	0	0	0	0
chrA03:24591838-24592017	chrA03	24591838	24592017	179	  179	1.000	  179	1.000	0	0	0	0	0	0
chrA03:24653711-24653741	chrA03	24653676	24653776	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:24654022-24654142	chrA03	24654022	24654142	120	  120	1.000	  120	1.000	0	0	0	0	0	0
chrA03:24654239-24654320	chrA03	24654230	24654330	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:24654601-24654805	chrA03	24654601	24654805	204	  204	1.000	  204	1.000	0	0	0	0	0	0
chrA03:24655131-24655190	chrA03	24655111	24655211	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:24655283-24655335	chrA03	24655259	24655359	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:24655484-24655606	chrA03	24655484	24655606	122	  122	1.000	  122	1.000	0	0	0	0	0	0
chrA03:24655802-24655871	chrA03	24655787	24655887	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:24655975-24656053	chrA03	24655964	24656064	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:24656146-24656227	chrA03	24656137	24656237	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:24656357-24656383	chrA03	24656320	24656420	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:24911985-24912437	chrA03	24911985	24912437	452	  452	1.000	  452	1.000	0	0	0	0	0	0
chrA03:24912518-24912786	chrA03	24912518	24912786	268	  268	1.000	  268	1.000	0	0	0	0	0	0
chrA03:24912929-24913109	chrA03	24912929	24913109	180	  180	1.000	  180	1.000	0	0	0	0	0	0
chrA03:27145832-27145863	chrA03	27145798	27145898	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:27146662-27146759	chrA03	27146661	27146761	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:27146877-27147026	chrA03	27146877	27147026	149	  149	1.000	  149	1.000	0	0	0	0	0	0
chrA03:27147281-27147438	chrA03	27147281	27147438	157	  157	1.000	  157	1.000	0	0	0	0	0	0
chrA03:27147464-27147640	chrA03	27147464	27147640	176	  176	1.000	  176	1.000	0	0	0	0	0	0
chrA03:27147723-27147808	chrA03	27147716	27147816	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:27147919-27147997	chrA03	27147908	27148008	100	   52	0.520	  100	1.000	48	0	0	0	0	0
chrA03:27148083-27148158	chrA03	27148071	27148171	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:27148244-27148290	chrA03	27148217	27148317	100	   46	0.460	  100	1.000	54	0	0	0	0	0
chrA03:27148369-27148686	chrA03	27148369	27148686	317	  304	0.959	  317	1.000	13	0	0	0	0	0
chrA03:27148777-27148977	chrA03	27148777	27148977	200	  193	0.965	  200	1.000	7	0	0	0	0	0
chrA03:27149050-27149289	chrA03	27149050	27149289	239	  239	1.000	  239	1.000	0	0	0	0	0	0
chrA03:27149374-27149491	chrA03	27149374	27149491	117	  117	1.000	  117	1.000	0	0	0	0	0	0
chrA03:27149580-27149689	chrA03	27149580	27149689	109	  109	1.000	  109	1.000	0	0	0	0	0	0
chrA03:27149764-27149913	chrA03	27149764	27149913	149	  130	0.872	  149	1.000	19	0	0	0	0	0
chrA03:27150007-27150162	chrA03	27150007	27150162	155	   96	0.619	  155	1.000	59	0	0	0	0	0
chrA03:27150241-27150357	chrA03	27150241	27150357	116	  116	1.000	  116	1.000	0	0	0	0	0	0
chrA03:27150428-27150634	chrA03	27150428	27150634	206	  160	0.777	  206	1.000	46	0	0	0	0	0
chrA03:27150724-27150867	chrA03	27150724	27150867	143	  118	0.825	  143	1.000	25	0	0	0	0	0
chrA03:27407638-27407961	chrA03	27407638	27407961	323	  293	0.907	  323	1.000	30	0	0	0	0	0
chrA03:27408052-27408446	chrA03	27408052	27408446	394	  394	1.000	  394	1.000	0	0	0	0	0	0
chrA03:27408516-27408857	chrA03	27408516	27408857	341	  316	0.927	  341	1.000	25	0	0	0	0	0
chrA03:27408929-27409015	chrA03	27408922	27409022	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:27409058-27409137	chrA03	27409048	27409148	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:27409219-27409290	chrA03	27409205	27409305	100	   37	0.370	  100	1.000	63	0	0	0	0	0
chrA03:27409360-27409431	chrA03	27409346	27409446	100	   95	0.950	  100	1.000	5	0	0	0	0	0
chrA03:27409521-27409664	chrA03	27409521	27409664	143	  143	1.000	  143	1.000	0	0	0	0	0	0
chrA03:27409742-27409813	chrA03	27409728	27409828	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:27409888-27410020	chrA03	27409888	27410020	132	  132	1.000	  132	1.000	0	0	0	0	0	0
chrA03:27410101-27410191	chrA03	27410096	27410196	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:28391017-28391244	chrA03	28391017	28391244	227	  227	1.000	  227	1.000	0	0	0	0	0	0
chrA03:28391343-28391432	chrA03	28391338	28391438	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:28391513-28391610	chrA03	28391512	28391612	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:28391715-28391803	chrA03	28391709	28391809	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:28391890-28391934	chrA03	28391862	28391962	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:28392028-28392173	chrA03	28392028	28392173	145	  145	1.000	  145	1.000	0	0	0	0	0	0
chrA03:28392255-28392342	chrA03	28392249	28392349	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:28392470-28392500	chrA03	28392435	28392535	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:28392591-28392616	chrA03	28392554	28392654	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03:28392721-28393178	chrA03	28392721	28393178	457	  457	1.000	  457	1.000	0	0	0	0	0	0
chrA03:28404642-28405220	chrA03	28404642	28405220	578	  578	1.000	  578	1.000	0	0	0	0	0	0
chrA03_random:201633-202217	chrA03_random	201633	202217	584	  581	0.995	  584	1.000	3	0	0	0	0	0
chrA03_random:202294-202644	chrA03_random	202294	202644	350	  340	0.971	  350	1.000	10	0	0	0	0	0
chrA03_random:202743-202945	chrA03_random	202743	202945	202	  199	0.985	  202	1.000	3	0	0	0	0	0
chrA03_random:203067-203328	chrA03_random	203067	203328	261	  261	1.000	  261	1.000	0	0	0	0	0	0
chrA03_random:203443-203655	chrA03_random	203443	203655	212	  156	0.736	  212	1.000	56	0	0	0	0	0
chrA03_random:203739-203864	chrA03_random	203739	203864	125	  116	0.928	  125	1.000	9	0	0	0	0	0
chrA03_random:203955-204092	chrA03_random	203955	204092	137	  137	1.000	  137	1.000	0	0	0	0	0	0
chrA03_random:204175-204520	chrA03_random	204175	204520	345	  345	1.000	  345	1.000	0	0	0	0	0	0
chrA03_random:204621-204887	chrA03_random	204621	204887	266	  266	1.000	  266	1.000	0	0	0	0	0	0
chrA03_random:204994-205174	chrA03_random	204994	205174	180	  180	1.000	  180	1.000	0	0	0	0	0	0
chrA03_random:205271-205373	chrA03_random	205271	205373	102	  102	1.000	  102	1.000	0	0	0	0	0	0
chrA03_random:205447-205652	chrA03_random	205447	205652	205	  205	1.000	  205	1.000	0	0	0	0	0	0
chrA03_random:205728-205923	chrA03_random	205728	205923	195	  195	1.000	  195	1.000	0	0	0	0	0	0
chrA03_random:206020-206043	chrA03_random	205982	206082	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03_random:781115-781178	chrA03_random	781097	781197	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03_random:783269-783496	chrA03_random	783269	783496	227	  227	1.000	  227	1.000	0	0	0	0	0	0
chrA03_random:783584-783609	chrA03_random	783547	783647	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03_random:783658-784166	chrA03_random	783658	784166	508	  508	1.000	  508	1.000	0	0	0	0	0	0
chrA03_random:784884-785364	chrA03_random	784884	785364	480	  480	1.000	  480	1.000	0	0	0	0	0	0
chrA03_random:785484-786287	chrA03_random	785484	786287	803	  803	1.000	  803	1.000	0	0	0	0	0	0
chrA03_random:902107-902238	chrA03_random	902107	902238	131	  131	1.000	  131	1.000	0	0	0	0	0	0
chrA03_random:902482-902523	chrA03_random	902453	902553	100	   87	0.870	  100	1.000	13	0	0	0	0	0
chrA03_random:902606-902647	chrA03_random	902577	902677	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03_random:902726-902825	chrA03_random	902726	902826	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03_random:902924-902985	chrA03_random	902905	903005	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA03_random:903169-903250	chrA03_random	903160	903260	100	   84	0.840	  100	1.000	16	0	0	0	0	0
chrA03_random:904307-904488	chrA03_random	904307	904488	181	  117	0.646	  181	1.000	64	0	0	0	0	0
chrA04:114293-115330	chrA04	114293	115330	1037	  974	0.939	 1037	1.000	63	0	0	0	0	0
chrA04:115551-115595	chrA04	115523	115623	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA04:694693-694902	chrA04	694693	694902	209	  209	1.000	  209	1.000	0	0	0	0	0	0
chrA04:695026-695230	chrA04	695026	695230	204	  204	1.000	  204	1.000	0	0	0	0	0	0
chrA04:695313-695404	chrA04	695309	695409	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA04:695495-695618	chrA04	695495	695618	123	  123	1.000	  123	1.000	0	0	0	0	0	0
chrA04:695719-695804	chrA04	695712	695812	100	   90	0.900	  100	1.000	10	0	0	0	0	0
chrA04:695888-695953	chrA04	695871	695971	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA04:696044-696163	chrA04	696044	696163	119	  119	1.000	  119	1.000	0	0	0	0	0	0
chrA04:1161465-1161656	chrA04	1161465	1161656	191	  131	0.686	  191	1.000	60	0	0	0	0	0
chrA04:1161753-1161794	chrA04	1161724	1161824	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA04:1161886-1161927	chrA04	1161857	1161957	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA04:1162010-1162109	chrA04	1162010	1162110	100	   55	0.550	  100	1.000	45	0	0	0	0	0
chrA04:1162283-1162344	chrA04	1162264	1162364	100	   98	0.980	  100	1.000	2	0	0	0	0	0
chrA04:1162430-1162511	chrA04	1162421	1162521	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA04:1164771-1164854	chrA04	1164763	1164863	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA04:1165089-1165315	chrA04	1165089	1165315	226	  222	0.982	  226	1.000	4	0	0	0	0	0
chrA04:1714024-1714447	chrA04	1714024	1714447	423	  356	0.842	  423	1.000	67	0	0	0	0	0
chrA04:1714636-1714737	chrA04	1714636	1714737	101	  101	1.000	  101	1.000	0	0	0	0	0	0
chrA04:1715012-1715343	chrA04	1715012	1715343	331	  322	0.973	  331	1.000	9	0	0	0	0	0
chrA04:8447658-8448050	chrA04	8447658	8448050	392	  392	1.000	  392	1.000	0	0	0	0	0	0
chrA04:8448140-8448417	chrA04	8448140	8448417	277	  258	0.931	  277	1.000	19	0	0	0	0	0
chrA04:8448689-8448887	chrA04	8448689	8448887	198	  198	1.000	  198	1.000	0	0	0	0	0	0
chrA04:8478792-8478986	chrA04	8478792	8478986	194	  194	1.000	  194	1.000	0	0	0	0	0	0
chrA04:8479459-8480310	chrA04	8479459	8480310	851	  830	0.975	  851	1.000	21	0	0	0	0	0
chrA04:8480362-8480589	chrA04	8480362	8480589	227	  221	0.974	  227	1.000	6	0	0	0	0	0
chrA04:9595612-9595733	chrA04	9595612	9595733	121	  121	1.000	  121	1.000	0	0	0	0	0	0
chrA04:9596128-9596409	chrA04	9596128	9596409	281	  281	1.000	  281	1.000	0	0	0	0	0	0
chrA04:9596802-9596898	chrA04	9596800	9596900	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA04:9596989-9597060	chrA04	9596975	9597075	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA04:9597184-9597462	chrA04	9597184	9597462	278	  278	1.000	  278	1.000	0	0	0	0	0	0
chrA04:9597631-9598011	chrA04	9597631	9598011	380	  380	1.000	  380	1.000	0	0	0	0	0	0
chrA04:9598090-9598195	chrA04	9598090	9598195	105	  105	1.000	  105	1.000	0	0	0	0	0	0
chrA04:9598238-9598506	chrA04	9598238	9598506	268	  268	1.000	  268	1.000	0	0	0	0	0	0
chrA04:9598579-9598650	chrA04	9598565	9598665	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA04:10209740-10210814	chrA04	10209740	10210814	1074	 1074	1.000	 1074	1.000	0	0	0	0	0	0
chrA04:10210929-10211582	chrA04	10210929	10211582	653	  653	1.000	  653	1.000	0	0	0	0	0	0
chrA04:10211827-10212194	chrA04	10211827	10212194	367	  367	1.000	  367	1.000	0	0	0	0	0	0
chrA04:10803212-10804210	chrA04	10803212	10804210	998	  998	1.000	  998	1.000	0	0	0	0	0	0
chrA04:10804810-10805442	chrA04	10804810	10805442	632	  632	1.000	  632	1.000	0	0	0	0	0	0
chrA04:10816163-10816265	chrA04	10816163	10816265	102	  102	1.000	  102	1.000	0	0	0	0	0	0
chrA04:10816345-10816762	chrA04	10816345	10816762	417	  417	1.000	  417	1.000	0	0	0	0	0	0
chrA04:10816830-10816929	chrA04	10816830	10816930	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA04:10817036-10817071	chrA04	10817004	10817104	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA04:10961147-10961224	chrA04	10961136	10961236	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA04:10961588-10961652	chrA04	10961570	10961670	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA04:10961736-10961835	chrA04	10961736	10961836	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA04:10961934-10961975	chrA04	10961905	10962005	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA04:10962054-10962095	chrA04	10962025	10962125	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA04:10962434-10962475	chrA04	10962405	10962505	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA04:10962570-10962728	chrA04	10962570	10962728	158	  158	1.000	  158	1.000	0	0	0	0	0	0
chrA04:11501566-11502075	chrA04	11501566	11502075	509	  509	1.000	  509	1.000	0	0	0	0	0	0
chrA04:11524672-11524734	chrA04	11524653	11524753	100	   85	0.850	  100	1.000	15	0	0	0	0	0
chrA04:11524903-11525004	chrA04	11524903	11525004	101	  101	1.000	  101	1.000	0	0	0	0	0	0
chrA04:11525070-11525395	chrA04	11525070	11525395	325	  325	1.000	  325	1.000	0	0	0	0	0	0
chrA04:11525466-11525627	chrA04	11525466	11525627	161	  161	1.000	  161	1.000	0	0	0	0	0	0
chrA04:11525769-11525853	chrA04	11525761	11525861	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA04:11526051-11526185	chrA04	11526051	11526185	134	  134	1.000	  134	1.000	0	0	0	0	0	0
chrA04:11526287-11526334	chrA04	11526261	11526361	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA04:11526406-11526477	chrA04	11526392	11526492	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA04:11526559-11527247	chrA04	11526559	11527247	688	  688	1.000	  688	1.000	0	0	0	0	0	0
chrA04:11527349-11527499	chrA04	11527349	11527499	150	  150	1.000	  150	1.000	0	0	0	0	0	0
chrA04:11527586-11527809	chrA04	11527586	11527809	223	  223	1.000	  223	1.000	0	0	0	0	0	0
chrA04:11527921-11528052	chrA04	11527921	11528052	131	  131	1.000	  131	1.000	0	0	0	0	0	0
chrA04:11528190-11528280	chrA04	11528185	11528285	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA04:11528405-11528452	chrA04	11528379	11528479	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA04:11528559-11528691	chrA04	11528559	11528691	132	  132	1.000	  132	1.000	0	0	0	0	0	0
chrA04:11528780-11528847	chrA04	11528764	11528864	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA04:11528936-11529130	chrA04	11528936	11529130	194	  194	1.000	  194	1.000	0	0	0	0	0	0
chrA04:11744720-11746528	chrA04	11744720	11746528	1808	 1808	1.000	 1808	1.000	0	0	0	0	0	0
chrA04:11834023-11834774	chrA04	11834023	11834774	751	  718	0.956	  751	1.000	33	0	0	0	0	0
chrA04:11834848-11835192	chrA04	11834848	11835192	344	  344	1.000	  344	1.000	0	0	0	0	0	0
chrA04:11835274-11835402	chrA04	11835274	11835402	128	  128	1.000	  128	1.000	0	0	0	0	0	0
chrA04:11835480-11835580	chrA04	11835480	11835580	100	   80	0.800	  100	1.000	20	0	0	0	0	0
chrA04:11835665-11835724	chrA04	11835645	11835745	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA04:11835807-11835878	chrA04	11835793	11835893	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA04:11835973-11836116	chrA04	11835973	11836116	143	  143	1.000	  143	1.000	0	0	0	0	0	0
chrA04:11836253-11836324	chrA04	11836239	11836339	100	  100	1.000	  100	1.000	0	0	0	0	0	0
chrA04:11836416-11836548	chrA04	11836416	11836548	132	  132	1.000	  132	1.000	0	0	0	0	0	0
